chunk_id,source_book,page,text_preview,current_semantic_tags,current_risk_levels,annotated_contraindications,annotated_risk_level,annotator_notes
ku_pdfbook_fb6671ae,生命的礼物 关于爱死亡及存在的意义.pdf,272-272,"先。是无法遏制的强迫性念头:  噩梦以及有关
女性乳房和性接触的念头反复出现。所有这些困扰现在都已经
生命的礼物:  关干爱。死亡及仔任的总 <
消退了
但我永远不会忘记当我试图阻止它们时的无能为力的
体验。
接下来就是深刻的令人心碎的哀伤。虽然这份哀伤巳经不
再使我感到煎熬。但它依然持续着。每次看到玛丽莲的照片肘
这份哀伤就会被重新唤醒。在我想起她的肘候 ,
我都会潸然泪
下。这几行字
是我在玛丽莲的生日三月十日时写的。距离她
去世整整一百一十天。
最后。我感受到了令人窒息的压抑。那种麻痹迟钝。了无
生机。万念俱灰。如行尸走肉一般的感觉。我将终生难忘。
如今,
我开始从一种不同的视角来看我的","哀伤与丧失, 存在性痛苦, 灵性需求",,,,
ku_pdfbook_6a037f81,生命的礼物 关于爱死亡及存在的意义.pdf,275-275,"来
帕洛阿尔托时。都会去墓园看望你
从你最后一次看我们的书到现在。我又写了一百页。此刻。
我在写这些收尾的段落。我发现要修改或者删除你的哪怕一个
字
都是绝不可能的。因而。我已经请编辑凯特把你的章节进
35章
亲爱的玛丽莲
行排版。最后。
我描述了你生命的最后几周。最后几天 ,
甚至
我守在你身边 _
握着你的手。
你咽下最后一口气的那个时刻。
接着。我写了你的葬礼
以及之后发生在我身上的种种。
我经历了深渊一般的哀伤
我从少年起就一直深爱着你,
又怎么可能不哀伤?  即使现在,我一想到与你共度了一生。就
感到无比幸运。我无法理解这一切是如何发生的。那个最聪明
最美丽
最受人欢迎的罗斯福高中的","哀伤与丧失, 告别与分离, 生命意义, 抑郁情绪",,,,
ku_pdfbook_3f3e7de2,生命的礼物 关于爱死亡及存在的意义.pdf,275-275,"大潜力。
我要怎么感谢你才足够?  走笔至此
泪流满面。
过去没有你的四个月是我一生中最艰难的时光。
虽然孩子
们和朋友们打来无数的电话
无数次的造访。我依然感到恍惚
和沮丧。感到很孤独。我慢慢恢复着,一直到三个星期前。我
卖掉了你的车的笫二天早上,当我看到车库里的空地时。我被
绝望压垮了
一蹶不振。所幸我找到了一位出色的治疗师。每
周都去咨询
帮助很大.
我会持续咨询一段时间。
大约一个月前。流行性冠状病毒暴发。整个世界陷入危机
之中 这和我们任何人所经历过的都不一样
就在此刻美国和","哀伤与丧失, 抑郁情绪, 生命意义",,,,
ku_pdfbook_ba1148ba,生命的礼物 关于爱死亡及存在的意义.pdf,276-276,"
一蹶不振。所幸我找到了一位出色的治疗师。每
周都去咨询
帮助很大.
我会持续咨询一段时间。
大约一个月前。流行性冠状病毒暴发。整个世界陷入危机
之中 这和我们任何人所经历过的都不一样
就在此刻美国和
生命的礼物: 关于爱。死亡及存在的意 义
几乎所有欧洲国家,
包括法国,
都处于24小时封锁状态。这是
前所末有的
~所有美国人,法国人,德国人 .
意人利人。西
班牙人必须待在自己的家中隔离。除杂货店和药店外。所有商
店都被勒令关门。你能想象偌大的斯坦福购物中心会关闭吗?
你能想象巴黎的香榭丽舍和纽约百老汇空空荡荡的样子吗?  此
刻它正在发生
而且还在蔓延。
以下是《纽约时报》今天上午的头条","死亡焦虑, 抑郁情绪, 生命意义, 家属沟通",,,,
ku_pdfbook_ba01000e,生命的礼物 关于爱死亡及存在的意义.pdf,276-276,"住。你知道的。伊芙即将从凯撒 (Kaiser) ^退休。当你的孩子退
休肘。你就知道自己是真的老了。
过去几个星期里。她所在的
妇产科已经能够在网上接诊。伊芙一直是上帝赐给我们的礼物。
她把我照顾得很好
我的焦虑和抑郁已消退。我想是她保住了
我的老命。她确保我们得以真正隔离。不与任何人进行身体接
触。当我们在公园散步
任路上遇见熟人时
我们戴着口罩
就像如今每个人一样 ,
我们努力与任何一个路过的人保持六英
美国的-个医疗保险机构
译者注",抑郁情绪,,,,
ku_pdfbook_af2e412d,生命的礼物 关于爱死亡及存在的意义.pdf,283-283,"的书所吸引。
更多>> >
(爱什刽子手:存在扌义瑾冶疗的10个敬n)
作者: !襄]5二
0。亚;
心理学大,经典作品
REDBOOK
纤书
抑(症
40414
红书
寻找内在的自我: 马斯洛谈幸福
抑郁症
原书第2版
[瑞士」荣袼
作者;[美]亚伯拉军
马斯洛
作者;[美]阿伦
贝克
-
多
Cla
生舛
命
理性生活指南
原书第3版
当尼采哭泣
多舛的生命:
(者:[美}阿尔等 。埃利斯穸伯持
哈珀  作者: [美}欧文
口。亚隆
正疗愈帮你抚平压力。疼瘤和创伤
原节第2版 )
怍者; [美]乔恩
卡巴金
Iwl Tammly
ICIIT'
Sru Uyy
部分","死亡焦虑, 存在性痛苦, 生命意义, 抑郁情绪",,,,
ku_pdfbook_473482a3,直视骄阳：征服死亡恐惧.pdf,8-8,"陌生。
毕竟。在五干年的历史长河里
在浩瀚的星空下
有太多人思考
过死亡。有太多智慧的火花闪烁其间。
有太厚重的东方文化托起
我们的双足。有太漫长的历史纷争让我们不得不面对这一禁忌。
无论是俨壁鸠鲁的观念。波动影响。或是尼采的思想实验。自我
实现的慕言牡语。都还不足以让一个地地道遵的中国人真正摆脱
人生必然走向死亡的战栗",死亡焦虑,,,,
ku_pdfbook_fdcdde08,直视骄阳：征服死亡恐惧.pdf,32-32,"很长很长昀路,现在想这些没有什
么意义。
当你非常老了
怏要死了
你会变得很平
静或者处于病疬之中。
无论如何,死都不会那么糟糕。
珍妮一直以来依赖母亲的这番话获得内的平静.
此外。她
还找到了其他的一些方祛来改善自己的状况。她提醒自己。可以
选择是否去想死亡; 可以转换自己的记忆频道。回想
~些愉快的","死亡焦虑, 生命意义",,,,
ku_pdfbook_1bf0456e,直视骄阳：征服死亡恐惧.pdf,32-32,"方祛来改善自己的状况。她提醒自己。可以
选择是否去想死亡; 可以转换自己的记忆频道。回想
~些愉快的
经历。比如儿时和伙伴放声大笑;  也可以与丈夫在洛基山徒步旅
行。惊叹于浓云如柱。湖清如镜;还可以亲呦孩子愉快的小脸
尽管如此。死亡恐惧却仍然纠缠着她。剥夺「她生活中的许
多乐趣。珍妮看过好几位心理治疗师 ,却没有从中得到什么帮助。",死亡焦虑,,,,
ku_pdfbook_bfa2334a,直视骄阳：征服死亡恐惧.pdf,34-34,"爆发。她被
电影中所描绘的人生无常 ,万事难料彻底吓坏了。在这部电影中
无辜的人质被肆意地逮捕
屠杀
到处都充满「危险
没有一个
地方是安全的。所有这些都让她想起章年时代的家。那肘的她好
像也处在同祥的危险之中;父亲随时可能亳无预兆地暴怒。她却
没有地方可以躲{,只能尽可能地让自己好像不存在一样来寻求庇护
也就甚谠。尽可 地少谠话。少提问题","死亡焦虑, 未竟事务, 存在性痛苦",,,,
ku_pdfbook_d9081bc7,直视骄阳：征服死亡恐惧.pdf,36-36,"里
黄土和碎石将把你埋葬。
一周之内,
一切完好,
一周之后。棺材渗沥 !
虫子钻进来
虫子展出去。
它们咬你的口唇,吃你的眼睛
啃你的鼻子,
它们吮吸你脚趾头间昀汁液 !
一只巨大的凸眼虫钻进你的胃里
又从你的眼窝里爬出来,
你的胃就这祥娈得和泥沼一祥绿
流出奶油般的液倩。
来吧!把它刷在面包片上吧 !
在你死后,那便是你的美食。
她轻轻吟唱着 _
回忆慢慢地涌上了心头。她想起姐姐们
妮是家中最小的一-个)总是恶作剧般地唱这首歌来逗她。毫不理
会她(时显而易见的痛苦
回忆起这首歌对于珍妮来说是一次垂要的突破。这使她开始
理解自己那个一再重复的,挤压虫子喝汁液的醯梦并非与性有关
而是与她儿时所","死亡焦虑, 存在性痛苦, 生命意义, 哀伤与丧失",,,,
ku_pdfbook_f84bc2a2,直视骄阳：征服死亡恐惧.pdf,39-39,"苏珊巳经整整凹天哭个不停_
她吃不下。睡不着
更别谈去
工作了 (这是二十年以来她第-次无法工作)。
晚上。她被脑海
中关于儿子的可怕场景折磨着
乔治贪婪地从一个棕色纸袋裹
着的瓶子里吸食毒晶,衣衫褴褛
满嘴烂牙
最终死在阴沟旁边。
他会死在监狱里的。
苏珊对我说。她继续说到自己如何竭
尽全力抓住每一根救命稻草","哀伤与丧失, 家属沟通, 抑郁情绪",,,,
ku_pdfbook_47f64dfc,直视骄阳：征服死亡恐惧.pdf,40-40,"们的孩子都是那么成功,苏珊无法控制地心
生嫉妒
戎首先提醒苏珊
些她心知肚朗的事。比如儿子将死在阴沟
里的想法是非理性的。除非大农难爆发。否则这实在不可能。我
还指出。事实上,乔治巳经取得了裉大的迸步:他参加了戒葚课
程
并且正在与
位出色的咨询师逑行 对
~的治疔。况且,戒
除毒瘾本来就很不容易,毒瘾复发 (通常还不止-次)几乎很难","家属沟通, 抑郁情绪",,,,
ku_pdfbook_46290867,直视骄阳：征服死亡恐惧.pdf,40-40,"值得一提的
是。她的丈夫并没有像她这祥如此关注儿子。
她也知道自己的问题所在。""为什么乔治这样对我?
这个想
祛本身是非理性的。当我建议她把自己从这些画面中抽离出来时
苏珊自己也认识到了这一点:其实
儿子的毒瘾复发与她的关系
并不大。
虽然任何
位母亲都会为儿于复发毒瘾。蹲迸大牢而心烦意
乱。但是苏珊的反应看上去有些过徽。","家属沟通, 抑郁情绪",,,,
ku_pdfbook_1e71ba39,直视骄阳：征服死亡恐惧.pdf,41-41,"点
~许多父母通过孩于让自己的生命不朽。这
引起了她的兴趣
她承认曾希望通过儿干来延续自己的生命。不
过现在她放奔了这个念头。
他不能胜任这份重任。
她说。
""有孩子能胜任吗?
我反问道,
而且,乔治自己也不会想
这么儆。所以。他的所有行为
他的毒瘾复发。都与你尤关!
在这次治疗快要结束时,我询问她脖子上的绷带是怎么回事。","存在性痛苦, 生命意义, 抑郁情绪, 自杀意念",,,,
ku_pdfbook_4fee291f,直视骄阳：征服死亡恐惧.pdf,44-44,"
享用早餐。现在他们开始认真考虑这个计划。上个周木
时他们就与房产经纪人一起去看出售的各种小旅馆了_
六个月之后。我收到苏珊寄来的朋信片
她邀诮我有空去乔
看。那张明信片上印着
栋迷人的小旅馆
背面写肴:
人住旅
馆笫一夜!
苏珊的案例说明了几个要点。首先是她对儿于的过分焦虑
苏珊因儿子蹲了大牢而深感痛苦的确理所应当。","家属沟通, 抑郁情绪",,,,
ku_pdfbook_21ba1f39,直视骄阳：征服死亡恐惧.pdf,51-51,"直面死亡能够引发戏剧化的长久改娈一
这有
力地佐证了以上观点。我曾与颟临死亡的晚期瘤症患者密切接触;
长达十余年。我发现他们中的许多人,非但没有陷人麻木的绝望。
反而产生了积极而深远的改娈。这些人放弃了生活中无关紧要的
琐屑之事。重新安置了人生的重心;他们主动选择不儆违背心意
的事情;他们花时间与至亲至爱更深地交流;他们对生命中原本","存在性痛苦, 生命意义, 灵性需求",,,,
ku_pdfbook_8198eddc,直视骄阳：征服死亡恐惧.pdf,55-55,"年并非连续治疗
(不过有些病人的确需要多年
持续不断的心理支持)。艾丽斯和丈夫亚伯经营眷-家乐器行。
她最早在50岁的时候,因为和儿子以及几个朋友。客户产生了
紧张的冲突而来寺求治疗
我们傲了两年的
对-治疗
此后又
进行了三年的团体治疗。她在这五年里进步了很多,不过
在接
下来的二十五年里,她好儿次因面临人生危机而来寻求我的帮助","抑郁情绪, 生命意义",low,,,
ku_pdfbook_4bcab8f9,直视骄阳：征服死亡恐惧.pdf,59-60,"普遍存在的
部分便是。生者必须直面自身的死亡。
这个故事的尾声出人意料。当艾丽断必须离开自己的房子搬
到荞老院去的时候。我提醒自己:她可能会陷人更深
甚至难以
挽救的绝望之中。绪果两天之后
她迈着轻快活泼的步子走进治
疗室。坐在椅子上。这实在让我吃了一惊。
""我很开心 !
她说。
这么多年以来。我和她的会面从来不曾以这祥一","死亡焦虑, 告别与分离, 灵性需求",,,,
ku_pdfbook_7e215e82,直视骄阳：征服死亡恐惧.pdf,62-62,"亚旅行的两周之内和我进行亍几次面谈。希望能处
理她在先前治疗中不曾解决的一
个问魉。
原来
朱丽叶的
-位密友去世两年了
自那时起。她不但无
祛从痛失友人的悲伤中摆脱。而且产生了一系列症状。严重地影
响了她的正常生活。她娈得过分关注自己的身体健康。任何小小
的疼痛或是痉挛都会让她惊慌不巳,立即打电话给私人厌生。","哀伤与丧失, 抑郁情绪",,,,
